id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
11962,The Forever War ,Joe Haldeman,,Science Fiction,2003,278 pages,Voyager ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386852511l/21611.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=21611&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/21611.The_Forever_War?from_search=true&from_srp=true&qid=ySQFnBt2Cw&rank=1
11964,Where Late the Sweet Bird Sang ,Kate Wilhelm,,Science Fiction,1977,251 pages,Harper and Row ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1460999710l/968827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=968827&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/968827.Where_Late_the_Sweet_Birds_Sang?from_search=true&from_srp=true&qid=dC5Uq5bNC6&rank=1
11966,Gateway ,E.E. Holmes,,Fantasy,2013,271 pages,Lily Faire Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532484492l/40940669._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=40940669&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/40940669-spirit-legacy?from_search=true&from_srp=true&qid=Itr4iP63R2&rank=1
11968,Dreamsnake ,Vonda N. McIntyre,,Science Fiction,1994,312 pages,Spectra Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440756641l/263021._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=263021&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/263021.Dreamsnake?from_search=true&from_srp=true&qid=IGy81qPA6Y&rank=1
11970,The Fountains of Paradise ,Arthur C. Clarke,,Science Fiction,2001,352 pages,Aspect ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344265959l/149049.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=149049&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.59,https://www.goodreads.com/book/show/149049.The_Fountains_of_Paradise?from_search=true&from_srp=true&qid=B0B4Fbv3FW&rank=1
11972,The Snow Queen ,Melanie Cellier,,Fantasy,2018,323 pages,Luminant Publications,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534961486l/41434908._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=41434908&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/41434908-a-crown-of-snow-and-ice?from_search=true&from_srp=true&qid=HNk5CieH3c&rank=1
11974,Downbelow Station ,C.J. Cherryh,,Science Fiction,2001,526 pages,DAW ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388858297l/57045.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=57045&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/57045.Downbelow_Station?from_search=true&from_srp=true&qid=xvrns0xkSb&rank=1
11976,Foundations Edge ,Isaac Asimov,,Science Fiction,2010,450 pages,Bantam/Spectra ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442311409l/76683._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=76683&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/76683.Foundation_s_Edge?from_search=true&from_srp=true&qid=MdjtIS8GgM&rank=1
11978,Startide Rising ,David Brin,,Science Fiction,1983,458 pages,Bantam Spectra,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476445711l/234501.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=234501&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/234501.Startide_Rising?from_search=true&from_srp=true&qid=Af2pS9PNoi&rank=1
11980,Neuromancer ,William Gibson,,Science Fiction,2000,292 pages,Ace ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554437249l/6088007._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6088007&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/6088007-neuromancer?from_search=true&from_srp=true&qid=pylvEsWl51&rank=1
11982,Ender's Game ,"Orson Scott Card
Stefan Rudnicki
Harlan Ellison",,Science Fiction,2004,324 pages,Macmillan Audio ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408303130l/375802.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=375802&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/375802.Ender_s_Game?from_search=true&from_srp=true&qid=kyGglNFD3z&rank=1
11984,Speaker for the Dead ,Orson Scott Card,,Science Fiction,1994,382 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295660894l/7967.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7967&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/7967.Speaker_for_the_Dead?from_search=true&from_srp=true&qid=Nhq3jwi9xQ&rank=1
11986,Uplift War ,David Brin,,Science Fiction,1995,638 pages,Spectra Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375272637l/234489.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=234489&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/234489.The_Uplift_War?from_search=true&from_srp=true&qid=OgrLt1j4gS&rank=1
11988,Cyteen ,C.J. Cherryh,,Science Fiction,1995,680 pages,Aspect ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316469389l/834518.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=834518&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/834518.Cyteen?from_search=true&from_srp=true&qid=bvYLPnK449&rank=1
11990,Hyperion ,Dan Simmons,,Science Fiction,1990,482 pages,Bantam Spectra ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1405546838l/77566.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77566&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,3.99,https://www.goodreads.com/book/show/77566.Hyperion?from_search=true&from_srp=true&qid=dw1MkY8ZYx&rank=1
11992,The Vor Game ,Lois McMaster Bujold,,Science Fiction,2002,346 pages,Baen Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1322571824l/68483.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=68483&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/68483.The_Vor_Game?from_search=true&from_srp=true&qid=xdhE1v44c2&rank=1
11994,Barrayar ,Lois McMaster Bujold,,Science Fiction,2003,336 pages,Gardners Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397151220l/61905.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61905&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/61905.Barrayar?from_search=true&from_srp=true&qid=9CJfplZVfJ&rank=1
11996,A Fire Upon the Deep ,Vernor Vinge,,Science Fiction,2010,613 pages,Tor Science Fiction ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333915005l/77711.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77711&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/77711.A_Fire_Upon_the_Deep?from_search=true&from_srp=true&qid=hxLVFFaqr4&rank=1
11998,Green Mars ,Kim Stanley Robinson,,Science Fiction,1993,624 pages,Spectra Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389628152l/77505.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77505&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.99,https://www.goodreads.com/book/show/77505.Green_Mars?from_search=true&from_srp=true&qid=TzMKp5tFtj&rank=1
12000,Mirror Dance ,Lois McMaster Bujold,,Science Fiction,1995,560 pages,Baen Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1297831387l/61909.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61909&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/61909.Mirror_Dance?from_search=true&from_srp=true&qid=QXRk0exb0n&rank=1
12002,The Diamond Age ,"Neal Stephenson
Pedro Jorge Romero",,Science Fiction,2000,499 pages,Spectra ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388180931l/827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=827&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/827.The_Diamond_Age?from_search=true&from_srp=true&qid=eIYLA8wbli&rank=1
12004,Blue Mars ,Kim Stanley Robinson,,Science Fiction,1997,768 pages,Bantam Doubleday Dell Publishing Group Ltd. ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429497319l/77504.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77504&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/77504.Blue_Mars?from_search=true&from_srp=true&qid=Gprxb0y6qh&rank=1
12006,Forever Peace ,Joe Haldeman,,Science Fiction,1998,351 pages,Ace Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1267317517l/21618.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=21618&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.49,https://www.goodreads.com/book/show/21618.Forever_Peace?from_search=true&from_srp=true&qid=ykDpFqTW7J&rank=1
12008,To Say Nothing of the Dog ,Connie Willis,,Science Fiction,1998,512 pages,Bantam Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469410460l/77773._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=77773&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/77773.To_Say_Nothing_of_the_Dog?from_search=true&from_srp=true&qid=sLaaBDTQH6&rank=1
12010,A Deepness in the Sky ,Vernor Vinge,,Science Fiction,2000,775 pages,Tor Science Fiction ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1217218691l/226004.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=226004&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/226004.A_Deepness_in_the_Sky?from_search=true&from_srp=true&qid=fCsBBsADde&rank=1
12012,Harry Potter and the Goblet of Fire ,"J.K. Rowling
Mary GrandPré",,Fantasy,2002,734 pages,Scholastic ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152l/6.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire?from_search=true&from_srp=true&qid=HVuJmnhQ7N&rank=1
12014,American Gods ,Neil Gaiman,,Fantasy,2011,635 pages,William Morrow ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462924585l/30165203.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30165203&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/30165203-american-gods?from_search=true&from_srp=true&qid=Qho47q9xCG&rank=1
12016,Hominids ,Nalo Hopkinson,,Short Stories,2015,222 pages,Tachyon Publications ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421625219l/23846151._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=23846151&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.49,https://www.goodreads.com/book/show/23846151-falling-in-love-with-hominids?from_search=true&from_srp=true&qid=EmcQhmuaw2&rank=1
12018,Paladin of Souls ,Lois McMaster Bujold,,Fantasy,2005,470 pages,HarperTorch ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388350884l/61904.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61904&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.49,https://www.goodreads.com/book/show/61904.Paladin_of_Souls?from_search=true&from_srp=true&qid=LKStUzhbQj&rank=1
12020,Jonathan Strange ,Susanna Clarke,,Fantasy,2006,1006 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14201&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=E7xLWjF2Jr&rank=1
12022,Spin ,Naomi Novik,,Fantasy,2018,480 pages,Del Rey ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513872748l/36896898._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36896898&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/36896898-spinning-silver?from_search=true&from_srp=true&qid=pvbysTLT2n&rank=1
12024,Rainbows End ,Cecelia Ahern,,Romance,2004,585 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356455784l/714985.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=714985&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.99,https://www.goodreads.com/book/show/714985.Where_Rainbows_End?from_search=true&from_srp=true&qid=c8vzp0Yogw&rank=1
12026,The Yiddish Policemen's Union ,Michael Chabon,,Fiction,2007,414 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557172798l/16703._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16703&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.49,https://www.goodreads.com/book/show/16703.The_Yiddish_Policemen_s_Union?from_search=true&from_srp=true&qid=hj1EVO3Inp&rank=1
12028,The Graveyard Book ,"Neil Gaiman
Dave McKean",,Fantasy,2008,307 pages,HarperCollins,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531295292l/2213661.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2213661&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/2213661.The_Graveyard_Book?from_search=true&from_srp=true&qid=yGNhNUZx4q&rank=1
12030,The City & The City ,N.K. Jemisin,,Fantasy,2020,437 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585327950l/42074525._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42074525&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/42074525-the-city-we-became?from_search=true&from_srp=true&qid=RB7zAS4QNM&rank=1
12032,The Windup Girl ,Paolo Bacigalupi,,Science Fiction,2009,359 pages,Night Shade Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278940608l/6597651.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6597651&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/6597651-the-windup-girl?from_search=true&from_srp=true&qid=VVQEZ7SR1X&rank=1
12034,Blackout ,Christy Barritt,,Mystery,2020,238 pages,River Heights,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575767136l/49124299._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49124299&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/49124299-dark-water?from_search=true&from_srp=true&qid=aFRbSyaWXb&rank=1
12036,Among Others ,Jo Walton,,Fantasy,2011,304 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1317792367l/8706185.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8706185&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/8706185-among-others?from_search=true&from_srp=true&qid=6i1cde147y&rank=1
12038,Redshirts ,John Scalzi,,Science Fiction,2012,320 pages,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348617890l/13055592.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13055592&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/13055592-redshirts?from_search=true&from_srp=true&qid=HdHUZN49i8&rank=1
12040,Ancillary Justice ,Ann Leckie,,Science Fiction,2013,386 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397215917l/17333324.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17333324&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/17333324-ancillary-justice?from_search=true&from_srp=true&qid=8XkOKWCKm6&rank=1
12042,The Three,Suzanne Collins,,Young Adult,2010,390 pages,Scholastic Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918l/7260188.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7260188&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/7260188-mockingjay?from_search=true&from_srp=true&qid=3pAW5dPjpD&rank=1
12044,The Fifth Season ,N.K. Jemisin,,Fantasy,2015,468 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386803701l/19161852.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=19161852&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/19161852-the-fifth-season?from_search=true&from_srp=true&qid=fsPfv4dkAJ&rank=1
12046,The Obelisk Gate ,N.K. Jemisin,,Fantasy,2016,410 pages,Orbit ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578523237l/26228034._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=26228034&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/26228034-the-obelisk-gate?from_search=true&from_srp=true&qid=r5PvKsLlNL&rank=1
12048,The Stone Sky ,N.K. Jemisin,,Fantasy,2017,416 pages,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1478547421l/31817749._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31817749&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/31817749-the-stone-sky?from_search=true&from_srp=true&qid=mKbQsVDVHw&rank=1
12050,The Calculating Stars A Lady Astronaut ,,,,,,,,,,
12052,Exploitative Play in Live Poker How to Manipulate Your Opponents into Making Mistakes ,Alexander Fitzgerald,,Sports,2018,245 pages,D&B Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542736603l/42876949._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42876949&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/42876949-exploitative-play-in-live-poker?from_search=true&from_srp=true&qid=Uk1Bz0riPR&rank=1
12054,Flawless ,Sara Shepard,,Young Adult,2007,330 pages,HarperTeen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518062388l/162089._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=162089&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.99,https://www.goodreads.com/book/show/162089.Flawless?from_search=true&from_srp=true&qid=EJRgO5Ec64&rank=1
12056,"Goliath, The 100 Year War Between Monopoly Power and Democracy ",Matt Stoller,,History,2019,608 pages,Simon Schuster ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566404413l/40538538.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=40538538&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/40538538-goliath?from_search=true&from_srp=true&qid=3rrB7mPzJU&rank=1
12058,Googie Speaks Secrets of the World's Greatest ,Janet Lowe,,Business,2009,340 pages,Wiley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394263181l/20115730.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=20115730&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/20115730-google-speaks?from_search=true&from_srp=true&qid=kYE3QFu1za&rank=1
12060,Gotta Get Theroux This ,Louis Theroux,,Nonfiction,2019,416 pages,Pan Macmillan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561832736l/52211699._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52211699&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/52211699-gotta-get-theroux-this?from_search=true&from_srp=true&qid=PdvQnn24BS&rank=1
12062,How Life Imitates Chess ,"Garry Kasparov
Mig Greengard",,Games,2007,240 pages,Bloomsbury USA ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439668761l/749622._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=749622&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/749622.How_Life_Imitates_Chess?from_search=true&from_srp=true&qid=D7imTSLKfG&rank=1
12064,How Music Works ,David Byrne,,Music,2012,345 pages,McSweeney's ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340792878l/13235689.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13235689&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/13235689-how-music-works?from_search=true&from_srp=true&qid=hTt3DGgs12&rank=1
12066,How to Be a Dictator ,Frank Dikötter,,History,2019,304 pages,Bloomsbury Publishing ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576955831l/42972007._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42972007&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/42972007-how-to-be-a-dictator?from_search=true&from_srp=true&qid=NCRImQWKy4&rank=1
12068,How to Feed a Brain ,"Cavin Balaster
Elisabeth A. Wilson
Datis Kharrazian",,Health,2018,218 pages,Feed a Brain LLC,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514646741l/37774244._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=37774244&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/37774244-how-to-feed-a-brain?from_search=true&from_srp=true&qid=oTH9wqdKug&rank=1
12070,"Improve Your Conversations Think on Your Feet, Witty Banter, and Always Know What to Say with Improv Comedy",Patrick King,,Language,2015,102 pages,Plain Key Media,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442063435l/25780637._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=25780637&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/25780637-improve-your-conversations?from_search=true&from_srp=true&qid=QClTGU6gEF&rank=1
12072,Dune ,Frank Herbert,,Science Fiction,2019,688 pages,Ace Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555447414l/44767458.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=44767458&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/44767458-dune?from_search=true&from_srp=true&qid=HBuqSCl01E&rank=1
12074,Flowers for Algernon ,Daniel Keyes,,Fiction,,216 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510416245l/36576608.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36576608&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/36576608-flowers-for-algernon?from_search=true&from_srp=true&qid=iEqtfrfwHz&rank=1
12076,Contagious - Why Things Catch On ,Jonah Berger,,Business,2013,210 pages,Simon Schuster ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376783352l/15801967.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=15801967&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/15801967-contagious?from_search=true&from_srp=true&qid=iD446s6o5T&rank=1
12078,Ball 17 ,Akira Toriyama,,Sequential Art,2004,192 pages,"VIZ Media, LLC ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446601755l/1501383.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1501383&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.49,https://www.goodreads.com/book/show/1501383.Dragon_Ball_Z_Vol_17?from_search=true&from_srp=true&qid=SeLdbGUD3m&rank=1
12080,The Einstein Intersection ,"Samuel R. Delany
Neil Gaiman",,Science Fiction,1998,136 pages,Wesleyan University Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328795577l/145354.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=145354&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.79,https://www.goodreads.com/book/show/145354.The_Einstein_Intersection?from_search=true&from_srp=true&qid=aT9aJE1oFN&rank=1
12082,The Left Hand of Darkness ,Ursula K. Le Guin,,Science Fiction,2000,304 pages,Ace ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488213612l/18423._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=18423&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/18423.The_Left_Hand_of_Darkness?from_search=true&from_srp=true&qid=zpX8Zw6iMp&rank=1
12084,Ringworld ,Larry Niven,,Science Fiction,2005,288 pages,Gollancz ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408793358l/61179.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=61179&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,5.99,https://www.goodreads.com/book/show/61179.Ringworld?from_search=true&from_srp=true&qid=voqT3LtJJX&rank=1
12086,A Time of Changes Unabr ,,,,,,,,,,
